hmdb_id	DMSO	DMSO.1	DMSO.2	DMSO.3	DMSO.4	DMSO.5	DMSO.6	DMSO.7	Dox	Dox.1	Dox.2	Dox.3	Dox.4	Dox.5	Dox.6	Dox.7	Acti	Acti.1	Acti.2	Acti.3	Acti.4	Acti.5	Acti.6	Acti.7	FCCP	FCCP.1	FCCP.2	FCCP.3	FCCP.4	FCCP.5	FCCP.6	FCCP.7	MB	MB.1	MB.2	MB.3	MB.4	MB.5	MB.6	MB.7
HMDB37014	13.81528322	13.82525695	13.55374927	13.74598938	13.8612808	13.49835061	13.73798667	13.77961677	13.56866869	13.66211202	13.75415679	13.54012804	13.67286728	13.67198327	13.85662005	13.68277518	13.78105229	13.80100098	13.78596325	14	14.02894204	13.95936808	13.77210834	13.82167434	14.00518592	13.83664215	13.97835296	13.78688219	13.8479382	13.99603207	13.94343056	14.00483492	13.76424961	13.81548337	13.67452333	13.5456885	13.52539846	13.78514591	13.65273296	13.83229668
HMDB37175	13.81528322	13.82525695	13.55374927	13.74598938	13.8612808	13.49835061	13.73798667	13.77961677	13.56866869	13.66211202	13.75415679	13.54012804	13.67286728	13.67198327	13.85662005	13.68277518	13.78105229	13.80100098	13.78596325	14	14.02894204	13.95936808	13.77210834	13.82167434	14.00518592	13.83664215	13.97835296	13.78688219	13.8479382	13.99603207	13.94343056	14.00483492	13.76424961	13.81548337	13.67452333	13.5456885	13.52539846	13.78514591	13.65273296	13.83229668
HMDB37821	13.81528322	13.82525695	13.55374927	13.74598938	13.8612808	13.49835061	13.73798667	13.77961677	13.56866869	13.66211202	13.75415679	13.54012804	13.67286728	13.67198327	13.85662005	13.68277518	13.78105229	13.80100098	13.78596325	14	14.02894204	13.95936808	13.77210834	13.82167434	14.00518592	13.83664215	13.97835296	13.78688219	13.8479382	13.99603207	13.94343056	14.00483492	13.76424961	13.81548337	13.67452333	13.5456885	13.52539846	13.78514591	13.65273296	13.83229668
HMDB40639	13.81528322	13.82525695	13.55374927	13.74598938	13.8612808	13.49835061	13.73798667	13.77961677	13.56866869	13.66211202	13.75415679	13.54012804	13.67286728	13.67198327	13.85662005	13.68277518	13.78105229	13.80100098	13.78596325	14	14.02894204	13.95936808	13.77210834	13.82167434	14.00518592	13.83664215	13.97835296	13.78688219	13.8479382	13.99603207	13.94343056	14.00483492	13.76424961	13.81548337	13.67452333	13.5456885	13.52539846	13.78514591	13.65273296	13.83229668
HMDB31128	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB32238	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB33577	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB35417	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB37807	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB40247	12.35121532	12.19167615	11.84627391	11.97763769	11.90651484	12.15671514	12.36959735	12.20731943	12.41151099	12.38613194	12.0409746	12.30577677	12.19905882	12.17990909	12.7026056	12.29318423	12.49585503	12.60987129	12.06709819	12.46887855	12.50878516	12.11991379	12.35974956	12.08945048	12.42757475	12.14402087	12.47649308	12.37395266	12.06204614	12.17897601	11.99929539	12.56295787	12.46480098	12.38478375	12.2467406	12.47649308	12.34068465	12.41785251	12.37883671	12.11634396
HMDB60244	21.25139457	21.26894513	21.27473474	21.27384453	21.14208274	21.12783126	21.19792516	21.22302184	20.93612174	20.94174901	20.91741724	20.91307859	21.03741692	21.04039809	21.04226054	21.04239148	21.35270567	21.34297149	21.33955591	21.32359687	21.40272481	21.36918357	21.23158859	21.24090194	21.01152825	21.04258719	21.07643071	21.06430004	21.19344715	21.1930031	21.06070055	21.07825702	21.13467574	21.1306001	21.16461543	21.17794625	21.22529512	21.22957401	21.26103607	21.25887136
HMDB29398	21.25139457	21.26894513	21.27473474	21.27384453	21.14208274	21.12783126	21.19792516	21.22302184	20.93612174	20.94174901	20.91741724	20.91307859	21.03741692	21.04039809	21.04226054	21.04239148	21.35270567	21.34297149	21.33955591	21.32359687	21.40272481	21.36918357	21.23158859	21.24090194	21.01152825	21.04258719	21.07643071	21.06430004	21.19344715	21.1930031	21.06070055	21.07825702	21.13467574	21.1306001	21.16461543	21.17794625	21.22529512	21.22957401	21.26103607	21.25887136
HMDB32412	15.30833903	15.41197433	15.45388149	15.55488858	15.74507027	15.64804856	15.45635442	15.47452984	15.18603684	15.25558187	15.343845	15.42809841	15.57018184	15.58466895	15.63784183	15.47395937	15.32041275	15.26180111	15.61318515	15.65192059	15.61545722	15.55449892	15.6024959	15.58777752	15.3276579	15.31649368	15.643067	15.67763707	15.45558409	15.40962297	15.48925215	15.60374224	15.53484999	15.44656641	15.4788644	15.47712581	15.61795525	15.57071551	15.44284633	15.57781235
HMDB32582	15.30833903	15.41197433	15.45388149	15.55488858	15.74507027	15.64804856	15.45635442	15.47452984	15.18603684	15.25558187	15.343845	15.42809841	15.57018184	15.58466895	15.63784183	15.47395937	15.32041275	15.26180111	15.61318515	15.65192059	15.61545722	15.55449892	15.6024959	15.58777752	15.3276579	15.31649368	15.643067	15.67763707	15.45558409	15.40962297	15.48925215	15.60374224	15.53484999	15.44656641	15.4788644	15.47712581	15.61795525	15.57071551	15.44284633	15.57781235
HMDB34446	15.30833903	15.41197433	15.45388149	15.55488858	15.74507027	15.64804856	15.45635442	15.47452984	15.18603684	15.25558187	15.343845	15.42809841	15.57018184	15.58466895	15.63784183	15.47395937	15.32041275	15.26180111	15.61318515	15.65192059	15.61545722	15.55449892	15.6024959	15.58777752	15.3276579	15.31649368	15.643067	15.67763707	15.45558409	15.40962297	15.48925215	15.60374224	15.53484999	15.44656641	15.4788644	15.47712581	15.61795525	15.57071551	15.44284633	15.57781235
HMDB30471	14.30121037	14.4523056	14.1261398	14.17710804	14.31656439	14.35356038	14.24785336	14.19829156	14.49510551	14.41481734	14.3420052	14.34796733	14.31422918	14.37225293	14.69805348	14.36639052	14.48135798	14.56307708	14.49916074	14.5894756	14.81443226	14.49216615	14.53655078	14.48274494	14.49822593	14.59228183	14.63464091	14.55440898	14.55812172	14.49335512	14.50723717	14.48034844	14.52894242	14.46754187	14.47870643	14.44695404	14.51545346	14.44268437	14.22520744	14.23099612
HMDB38276	14.30121037	14.4523056	14.1261398	14.17710804	14.31656439	14.35356038	14.24785336	14.19829156	14.49510551	14.41481734	14.3420052	14.34796733	14.31422918	14.37225293	14.69805348	14.36639052	14.48135798	14.56307708	14.49916074	14.5894756	14.81443226	14.49216615	14.53655078	14.48274494	14.49822593	14.59228183	14.63464091	14.55440898	14.55812172	14.49335512	14.50723717	14.48034844	14.52894242	14.46754187	14.47870643	14.44695404	14.51545346	14.44268437	14.22520744	14.23099612
HMDB15333	13.47408616	13.56641086	13.45056691	13.29705955	13.58789469	13.46951463	13.60188683	13.79978753	13.67926016	13.68507727	13.48507456	13.50233458	13.38424412	13.62821768	13.71145189	13.62696381	13.444109	13.40514146	13.40939094	13.32881515	13.54339438	13.31684718	13.41402451	13.37937837	13.5703301	13.48809118	13.56367296	13.3502486	13.40753333	13.44579084	13.47104009	13.30206767	13.76994113	13.30933424	13.37027873	13.39994544	13.32895536	13.62707784	13.3553511	13.40567333
HMDB33926	13.47408616	13.56641086	13.45056691	13.29705955	13.58789469	13.46951463	13.60188683	13.79978753	13.67926016	13.68507727	13.48507456	13.50233458	13.38424412	13.62821768	13.71145189	13.62696381	13.444109	13.40514146	13.40939094	13.32881515	13.54339438	13.31684718	13.41402451	13.37937837	13.5703301	13.48809118	13.56367296	13.3502486	13.40753333	13.44579084	13.47104009	13.30206767	13.76994113	13.30933424	13.37027873	13.39994544	13.32895536	13.62707784	13.3553511	13.40567333
HMDB04980	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB10726	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB12183	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB29358	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB29859	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB30031	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31002	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31003	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31297	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31362	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31440	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB31441	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB32119	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB32275	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB32393	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB32452	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB33203	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB33377	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB34427	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB34581	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB34880	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB35122	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB35365	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB35837	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB35839	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB35907	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB36099	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB36211	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB36990	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB36992	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB37021	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB37116	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB37217	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB37497	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB37632	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
HMDB38744	13.24228095	13.32839444	13.36112133	13.00772811	13.44501485	13.22249305	13.13554898	13.44022033	13.30876563	13.83940065	13.46849677	13.41534566	13.70563239	13.18982456	13.34637522	13.53357308	13.50034397	13.43058322	13.48305998	13.22204016	13.3911093	13.46326892	13.52918651	13.34997227	13.48154719	13.27626983	13.81658371	13.55110741	13.52037314	13.63185913	13.29920802	13.4437206	13.85564717	13.54327354	13.6217085	13.33413359	13.45904733	13.59198977	13.24495839	13.48758885
